groupId,artifactId
org.wso2.orbit.com.fasterxml.jackson.core,jackson-core
org.jdom,jdom2
tech.powerjob,powerjob-server-migrate
com.fizzgate,fizz-plugin
org.apache.cloudstack,cloud-plugin-explicit-dedication
org.infinispan.protostream,sample-domain-definition
com.codeabovelab.dm,platform-common
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.ixa-model-lemmatizer-eu-perceptron-ud
com.eclipsesource.jaxrs,provider-moxy
net.sf.eclipsecs,net.sf.eclipsecs.core
me.superblaubeere27,obfuscator-annotations
org.openhab.addons.bundles,org.openhab.binding.bsblan
uk.org.webcompere,system-stubs-junit4
com.webank.wedatasphere.linkis,linkis-storage
org.wso2.ei,org.wso2.ei.businessprocess.integration.ui.pages
com.typesafe.akka,akka-cluster_2.10
com.asakusafw,jsr199-testing
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.mgt.stub
com.ibm.fhir,fhir-server
com.typesafe.akka,akka-cluster_2.11
org.springframework.shell,spring-shell-table
com.groupon.dse,spark-metrics
org.springframework.amqp,spring-rabbit-test
com.beanit,asn1bean-compiler
co.yixiang,yshop-weixin
org.osgi,org.osgi.annotation.versioning
com.datastax.spark,spark-cassandra-connector
org.apache.bookkeeper,stream-storage-java-client-base
org.apache.rocketmq,rocketmq-example
io.quarkus,quarkus-reactive-routes-deployment
net.jodah,expiringmap
co.elastic.apm,apm-log4j1-plugin
com.integralblue,log4jdbc-spring-boot-starter
org.hawkular.apm,hawkular-apm-trace-publisher-rest-client
com.squareup.retrofit2,converter-jackson
io.dapr,dapr-sdk-actors
org.apache.deltaspike.modules,deltaspike-data-module-api
org.noear,nami.coder.fastjson
uk.co.caprica,vlcj
org.springdoc,springdoc-openapi-core
org.netbeans.api,org-netbeans-modules-db-metadata-model
org.hoteia.qalingo,qalingo-api-core-jms
fish.payara.server.internal.security,ejb.security
org.opencastproject,opencast-kernel
info.cukes,cucumber-junit
io.quarkus,quarkus-opentelemetry-exporter-otlp-deployment
ddf.platform,bootflag-api
org.apache.olingo,olingo-odata2-annotation-processor-api
org.apache.ignite,ignite-control-utility
com.zrlog,blog-web
site.ycsb,elasticsearch5-binding
com.destroystokyo.paper,paper-mojangapi
org.xwiki.platform,xwiki-platform-notifications-sources
org.camunda.bpm.extension.springboot,camunda-bpm-spring-boot-starter-webapp
org.openhab.addons.bundles,org.openhab.binding.modbus
com.github.steveice10,packetlib
io.quarkus,quarkus-websockets-deployment
ddf.catalog.core,catalog-core-resourcesizeplugin
com.alibaba.csp,sentinel-zuul-adapter
org.keycloak,keycloak-saml-tomcat7-adapter
org.apache.stratos,org.apache.stratos.integration.common
org.jeecgframework.boot,jeecg-boot-starter-job
org.apache.camel,camel-facebook
org.jboss.forge.descriptors,javaee-descriptors
io.quarkus,quarkus-cache
de.huxhorn.lilith,de.huxhorn.lilith.logback.appender.multiplex-classic
edu.illinois.cs.cogcomp,illinois-chunker
org.geotools.jdbc,gt-jdbc-sqlserver
org.esa.snap,snap-ui
com.blazebit,blaze-persistence-jpa-criteria-impl-jakarta
io.quarkus,quarkus-elasticsearch-rest-high-level-client-deployment
org.apache.hop,hop-databases-mssqlnative
com.networknt,customer-api
com.okta.sdk,okta-sdk-impl
com.yahoo.ycsb,tapir-interface
org.apache.maven.surefire,surefire-junit47
org.eclipse.xtend,org.eclipse.xtend.lib.macro
global.namespace.truelicense,truelicense-v2-xml
org.jboss.resteasy,resteasy-validator-provider-11
org.apache.solr,solr-test-framework
com.facebook.presto,presto-local-file
org.jetlinks.community,notify-email
com.androidplot,androidplot-core
org.odpi.egeria,data-engine-topic-connectors
com.bird,bird-web-sso-client
org.fusesource.jdbm,jdbm
ddf.platform,platform-parser-xml
org.wso2.siddhi,siddhi-query-compiler
org.jboss.windup.exec,windup-exec-impl
org.apache.karaf.webconsole,org.apache.karaf.webconsole.features
com.alibaba.csp,sentinel-transport-simple-http
org.modeshape,modeshape-schematic
io.quarkus,quarkus-rest-client-reactive-kotlin-serialization
org.apache.james,james-server-mailrepository-api
com.sohu.tv,mq-client-open
io.quarkus,quarkus-reactive-mysql-client-deployment
org.glassfish.soteria,javax.security.enterprise
org.apache.ozone,hdds-server-framework
org.apache.logging.log4j,log4j-jcl
org.opencastproject,opencast-cover-image-api
org.springframework.cloud,spring-cloud-gcp-starter-pubsub
io.hops,hadoop-yarn-services-core
org.apache.activemq,artemis-jms-server
org.apache.tomee,arquillian-openejb-embedded
org.apache.camel.quarkus,camel-quarkus-scheduler-deployment
org.aoju,bus-cache
org.eclipse.rdf4j,rdf4j-rio-api
com.taobao.tddl,tddl-client
org.noear,solon.view.freemarker
com.alibaba.csp,sentinel-metric-exporter
org.togglz,togglz-mongodb
org.apache.chemistry.opencmis,chemistry-opencmis-commons-api
LibsDisguises,v1_17_R1
ddf.catalog.transformer,catalog-transformer-preview
com.amazonaws,aws-java-sdk-ec2instanceconnect
org.jasypt,jasypt
org.dromara,hmily-serializer-protobuf
org.apache.maven,maven-plugin-api
org.eclipse.kapua,kapua-broker-core
org.codehaus.mojo,javacc-maven-plugin
com.twelvemonkeys.common,common-image
io.cdap.cdap,cdap-tms
software.amazon.awssdk,sdk-core
org.tribuo,tribuo-util-tokenization
pentaho,pentaho-osgi-utils-api
io.swagger,swagger-parser
org.apache.servicecomb,swagger-invocation-core
org.ejml,ejml-all
org.ejml,ejml-simple
com.github.ekryd.reflection-utils,reflection-utils
com.ibm.watson,text-to-speech
org.apache.isis.testing,isis-testing-hsqldbmgr-ui
com.oracle.oci.sdk,oci-java-sdk-resourcemanager
javax.jws,jsr181-api
com.google.cloud,spring-cloud-gcp-starter-vision
org.dromara,hmily-spring-boot-starter-brpc
io.lumify,lumify-data-mapping-csv
org.apache.bookkeeper.tests,integration-tests-utils
org.jboss.resteasy,jaxrs-api
org.apache.archiva,archiva-signature-consumers
org.apache.deltaspike.modules,deltaspike-servlet-module-api
org.wso2.carbon.identity.outbound.auth.google,org.wso2.carbon.identity.application.authenticator.google
org.apache.asterix,asterix-geo
used-scopes,deep-compile-compile
com.goldmansachs.obevo,obevo-dists
org.kubek2k,springockito
com.dremio.jdbc,dremio-jdbc
org.wso2.carbon.identity.oauth.uma,org.wso2.carbon.identity.oauth.uma.server.feature
org.rnorth.visible-assertions,visible-assertions
javax.servlet,jstl
org.netbeans,simple-validation
com.github.thomasdarimont.keycloak,embedded-keycloak-server-spring-boot-starter
org.xwiki.platform,xwiki-platform-wiki-template-default
org.apache.hbase,hbase-hadoop-compat
org.raml.jaxrs,utilities
cn.huoxian.iast,dongtai-spring-api
org.mayocat.platform,mayocat-platform-accounts-default
com.github.fangjinuo.sqlhelper,sqlhelper-jfinal
org.apache.sling,adapter-annotations
com.codahale.metrics,metrics-servlets
org.sonarsource.sonarlint.core,sonarlint-slf4j-sonar-log
com.hccake,ballcat-spring-boot-starter-swagger
org.apache.cloudstack,cloud-plugin-network-opendaylight
org.apache.struts,struts-tiles
org.gephi,ui-library-wrapper
com.networknt,codegen-core
org.jpmml,jpmml-converter
com.droidefense,reporting
com.example.armeria,armeria-grpc-server
com.netflix.feign,feign-hystrix
io.micrometer,micrometer-registry-atlas
org.wildfly.swarm,hystrix
org.eclipse.kapua,kapua-console-module-user
org.springframework.osgi,spring-osgi-mock
io.quarkus,quarkus-resteasy-multipart-deployment
com.nativelibs4java,maven-jnaerator-plugin
com.github.os72,protoc-jar
io.airlift,testing-mysql-server
de.learnlib,learnlib-nlstar
org.neo4j.licensing-proxy,zstd-proxy
net.minecraftforge,fml
com.sun.woodstock.dependlibs,dataprovider
org.apache.hadoop,hadoop-yarn-applications-distributedshell
org.apache.oltu.commons,org.apache.oltu.commons.json
org.apache.lucene,lucene-suggest
org.codehaus.groovy,groovy-eclipse-batch
org.apache.edgent,edgent-connectors-iot
com.hotels.styx,styx-testsupport
com.evolveum.midpoint.model,model-common
com.blazebit,blaze-persistence-integration-querydsl-expressions
io.github.hakky54,sslcontext-kickstart-for-pem
com.github.sirixdb.sirix,sirix-core
org.apache.cxf.services.wsn,cxf-services-wsn-core
org.spigotmc,spigot-api
org.apache.camel.quarkus,camel-quarkus-rss
org.jzy3d,jzy3d-native-jogl-awt
org.androidannotations,rest-spring-api
com.github.SkriptLang,Skript
fish.payara.server.internal.payara-modules,hazelcast-bootstrap
io.hetu.core,presto-record-decoder
org.apache.knox,gateway-test-release-utils
com.okta.spring,okta-spring-boot-integration-tests-common-reactive
com.uber.uReplicator,uReplicator-Controller
org.xerial.larray,larray-mmap
com.navercorp.pinpoint,pinpoint-jsp-plugin
org.eclipse.jetty.toolchain,jetty-schemas
io.joynr.tests.joynr-hivemq-shared-subscriptions.test-apps,sharedsubscriptions-test-clustered-app-base
de.metanome,algorithm_integration
com.codahale.metrics,metrics-annotation
org.apache.edgent.android,edgent-connectors-websocket-base
io.quarkus,quarkus-consul-config
org.apache.storm,storm-kafka-client
org.apache.isis.valuetypes,isis-valuetypes-asciidoc-metamodel
nu.validator,jing
com.tojc.ormlite.android,ormlite-content-provider-library
org.openhab.addons.bundles,org.openhab.binding.generacmobilelink
com.jzy.game,game-hall
org.fusesource.scalate,scalate-wikitext_2.10
org.exoplatform.gatein.portal,exo.portal.webui.core
com.navercorp.pinpoint,pinpoint-vertx-plugin
org.togglz,togglz-servlet
org.apache.camel.quarkus,camel-quarkus-optaplanner
org.apache.iotdb,iotdb-cli
com.enterprisedt,edtftpj
org.apache.camel.quarkus,camel-quarkus-http-common-deployment
org.jclouds.provider,serverlove-z1-man
org.kaazing,gateway.service
io.airlift,log-manager
com.github.warmuuh,milkman
org.apache.shenyu,shenyu-spring-boot-starter-client-springcloud
org.kaazing,netx.data
io.thorntail,topology-webapp
org.webjars.bower,select2
org.apache.isis.extensions,isis-extensions-quartz-impl
io.fabric8,docker-maven-plugin
org.fcrepo,fcrepo-persistence-ocfl
com.torodb.testing,postgres-junit-5
cn.stylefeng.roses,ds-container-spring-boot-starter
com.btr,proxy-vole
com.zheng,zheng-cms-rpc-api
org.hibernatespatial,hibernate-spatial-oracle
co.cask.tephra,tephra-api
com.bea.sipservlet.tck,jain-sip-ri
de.sciss,jrpicam
com.github.paulcwarren,spring-content-commons
org.jenkins-ci.plugins,credentials
cn.iocoder.mall,common-framework
org.jboss.arquillian.container,arquillian-glassfish-remote-3.1
org.apache.spark,spark-mllib
com.azure.tools,azure-autorest-customization
org.arakhne.afc.bootique,bootique-variables
io.quarkus,quarkus-rest-client-jsonb
org.apache.knox,gateway-service-admin
io.hetu.core,hetu-carbondata
org.wildfly.swarm,spring-runtime
com.zhisheng.flink,flink-learning-project-common
org.wso2.carbon.identity.server.api,org.wso2.carbon.identity.api.server.branding.preference.management.v1
org.openhab.addons.bundles,org.openhab.binding.vitotronic
io.spring.javaformat.intellij.idea,maven-server-api
de.diddiz,logblock
pentaho,pentaho-big-data-kettle-plugins-formats-meta
com.alibaba.craftsman,craftsman-client
org.assertj,assertj-db
org.glassfish.main.batch,glassfish-batch-connector
org.springframework.cloud,spring-cloud-cluster-zookeeper
com.nukkitx.fastutil,fastutil-int-long-maps
org.webjars,less
org.netbeans.api,org-netbeans-api-scripting
com.bstek.dorado,dorado-core
com.github.jinahya,database-metadata-bind
cc.kune,kune-services
com.burgstaller,okhttp-digest
org.glassfish.jersey.tests.integration,cdi-multimodule-lib
it.unibz.inf.ontop,ontop-ontology
org.glassfish.jaxb,codemodel
org.netbeans.modules,org-netbeans-libs-sbt
io.ktor,ktor-client-core-jvm
org.reficio,soap-legacy
io.quarkus,quarkus-keycloak-admin-client-deployment
eu.europa.ec.joinup.sd-dss,dss-jaxb-common
org.primesoft.asyncworldedit,AsyncWorldEdit-TitleManager
de.simonsator,Party-and-Friends-MySQL-Edition-Spigot-API
io.helidon.service-common,helidon-service-common-rest-cdi
com.plumelog,plumelog-trace
org.apache.syncope.client.idrepo,syncope-client-idrepo-lib
dk.dma.commons,dma-commons-app
io.stargate.db,persistence-api
org.eclipse.jkube,jkube-kit-build-service-docker
io.mongock,mongock-spring-base
org.apache.struts,struts-taglib
org.example,cp-oc-spec
com.tojc.ormlite.android,ormlite-content-provider-compiler
com.alu.e3,auth-manager
io.fundrequest,intercom
com.palantir.docker.compose,docker-compose-rule-junit4
org.apache.shenyu,shenyu-plugin-sentinel
org.restlet.dev,org.restlet.ext.emf
org.apache.camel,camel-timer
ws.schild,jave-core
io.atlasmap,atlas-xml-service
com.github.j-n-k,moquette-broker
com.vaadin,vaadin-text-field-flow
org.activiti,activiti-api-runtime-shared
org.openhab.addons.bundles,org.openhab.binding.hyperion
org.apache.geronimo.specs,geronimo-activation_1.1_spec
io.quarkus,quarkus-opentelemetry-deployment
org.odpi.egeria,asset-catalog-server
org.jadira.usertype,usertype.jodatime
io.confluent.ksql,ksqldb-common
org.weasis.thirdparty,jaxb-osgi
org.apache.directory.server,apacheds-service
io.fabric8,fabric8-maven-plugin-generator-openliberty
com.evolveum.midpoint.repo,task-api
com.networknt,client
org.apache.flink,flink-table-api-java
com.evolveum.midpoint.model,authentication-api
com.addthis.hydra,hydra-task
org.apache.hop,hop-transform-propertyinput
org.sculptorgenerator,sculptor-cartridge-mongodb
de.learnlib,learnlib-lstar
org.rcsb,mmtf-serialization
org.apache.sentry,sentry-provider-cache
br.com.caelum.vraptor,vraptor-brutauth
net.java.dev,colorchooser
com.alibaba.otter,shared.etl
ddf.persistence.core,persistence-core-attributes-impl
io.thorntail,web
studio,studio-driver
org.apache.hop,hop-action-writetofile
org.optaplanner,optaplanner-persistence-common
com.zheng,zheng-admin
org.netbeans.api,org-openide-actions
localhost,it-set-003-child2
com.codenvy.onpremises.wsmaster,codenvy-hosted-api-node-shared
org.jfxtras,jfxtras-gauge-linear
com.thinkbiganalytics.kylo,kylo-field-policy-core
it.fabioformosa.quartz-manager,quartz-manager-common
report.aggregate.nested,m1
us.ajg0702,ajParkour
report.aggregate.nested,m2
org.springframework.cloud.fn,cdc-debezium-supplier
org.testingisdocumenting.webtau,webtau-console
com.networknt,stateless-auth
org.wso2.am,org.wso2.am.integration.test.extensions
io.helidon.security.providers,helidon-security-providers-idcs-mapper
com.evolveum.midpoint.provisioning,provisioning-api
org.apache.camel,camel-salesforce
jboss,jboss-serialization
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.configuration.mgt
org.apache.maven.surefire,surefire-junit4
com.oracle.coherence.ce,coherence-mock
org.hoteia.qalingo,qalingo-api-core-security
org.apache.maven.surefire,surefire-junit3
io.reactivex,rxjava-async-util
org.xwiki.platform,xwiki-platform-image-plugin
org.mapstruct.examples.repo,repo-generator
org.apache.lucene,lucene-analyzers-kuromoji
org.webjars.bower,cytoscape
org.odpi.egeria,cohort-registry-file-store-connector
io.grpc,grpc-context
org.apache.hop,hop-transform-yamlinput
com.google.http-client,google-http-client-jackson2
org.webjars.bower,mxgraph
io.quarkus,quarkus-hibernate-reactive
org.projectnessie,nessie-versioned-persist-non-transactional
org.ehrbase.openehr,base
me.filoghost.holographicdisplays,holographicdisplays-nms-v1_8_r3
org.springframework,org.springframework.orm
org.dromara,raincat-dubbo-sample-stock-api
com.warrenstrange,googleauth
org.batfish,coordinator
net.jthink,jaudiotagger
org.infinispan,infinispan-marshaller-protostuff
nom.tam.fits,fits
org.knowm.xchange,xchange-coinbasepro
org.jboss.forge.addon,javaee
org.apache.stratos,org.wso2.carbon.ui
org.xwiki.platform,xwiki-platform-filter-stream-xar
org.clojure,core.cache
org.apache.servicemix.specs,org.apache.servicemix.specs.jaxb-api-2.3
org.xwiki.platform,xwiki-platform-wiki-rest-api
com.oracle.oci.sdk,oci-java-sdk-ons
org.webjars.bower,datatables.net-bs
com.github.psi-probe,psi-probe-tomcat9
org.apache.karaf.services,org.apache.karaf.services.eventadmin
io.smallrye.reactive,mutiny-rxjava
it.unibz.inf.ontop,ontop-mapping-owlapi
com.taobao.zeus,zeus-client
org.fenixedu,bennu-portal
org.apache.servicemix.specs,org.apache.servicemix.specs.jaxb-api-2.2
io.shardingsphere,sharding-proxy
de.congrace,exp4j
org.apache.james,james-server-protocols-managesieve
com.ingres.jdbc,iijdbc
com.jfinal,activerecord
eartest,jar-sample-three-with-deps
org.bethecoder,ascii-table
com.github.psi-probe,psi-probe-tomcat7
fish.payara.server.internal.common,scattered-archive-api
org.bytedeco,javacpp-platform
com.gazbert.bxbot,bxbot-services
co.elastic.apm,apm-jdk-httpserver-plugin
org.apache.felix,org.apache.felix.utils
org.jzy3d,jzy3d-native-jogl-swing
org.restlet.osgi,org.restlet.lib.org.eclipse.e4.core.contexts
org.glassfish.hk2,osgi-resource-locator
ddf.catalog.transformer,catalog-transformer-resource
org.jclouds.provider,skalicloud-sdg-my
org.eclipse.platform,org.eclipse.core.jobs
org.apache.jmeter,ApacheJMeter_java
com.webank.wedatasphere.dss,dss-standard-common
org.zalando,opentracing-proxy-autoconfigure
net.sf.jasperreports,jasperreports-functions
org.restlet.jee,org.restlet.ext.json
org.graphfoundation.ongdb,ongdb-security-enterprise
org.glassfish.jaxb,jaxb-core
org.codehaus.sonar,sonar-plugin-api
org.apache.maven.plugins.compiler.it,service
org.pentaho.reporting.library,libserializer
io.github.frostingwolf,saluki-service
org.apache.karaf.services,org.apache.karaf.services.staticcm
cn.iocoder.springboot.labs,lab-63-motan-annotations-demo-user-rpc-service-api
org.odpi.egeria,audit-log-framework
org.noear,rabbitmq-solon-plugin
org.openhab.addons.bundles,org.openhab.binding.oceanic
com.impetus.kundera.client,kundera-oracle-nosql
io.thorntail,jaxrs-client-api
ddf.security.certificate,security-certificate-keystoreeditor
org.openjdk.jmc,org.openjdk.jmc.flightrecorder.rules.extensionprovider
de.jplag,chars
org.wso2.carbon.identity.server.api,org.wso2.carbon.identity.api.server.permission.management.common
org.hdrhistogram,HdrHistogram
org.aoju,bus-gitlab
org.apache.activemq,artemis-server
org.aksw.jena-sparql-api,jena-sparql-api-algebra
net.jafama,jafama
org.jeasy,easy-batch-hibernate
com.github.Nathat23,StackMob-5
org.openjdk.jmh,jmh-generator-bytecode
org.apache.shenyu,shenyu-spring-boot-starter-plugin-hystrix
fish.payara.server.internal.osgi-platforms,osgi-cli-interactive
org.apache.eagle,eagle-jpm-entity
com.thinkbiganalytics.kylo,kylo-feed-manager-precondition-policy
org.jibx.wso2,jibx
com.thinkbiganalytics.kylo,kylo-commons-test-persistence
org.glassfish.main.web,web-core
io.dropwizard,dropwizard-db
