dependency1,dependency2,count,count1,count2,proportion1,proportion2,maxProportion
ch.qos.logback:logback-classic,net.java.dev.jna:jna,36,523,123,0.07,0.29,0.29
org.mockito:mockito-core,org.springframework:spring-test,113,678,248,0.17,0.46,0.46
com.fasterxml.jackson.core:jackson-databind,org.easymock:easymock,44,616,136,0.07,0.32,0.32
com.squareup.okhttp3:okhttp,org.springframework:spring-beans,15,176,184,0.09,0.08,0.09
ch.qos.logback:logback-core,org.eclipse.jetty:jetty-webapp,18,165,121,0.11,0.15,0.15
ch.qos.logback:logback-core,com.fasterxml.jackson.core:jackson-databind,65,165,616,0.39,0.11,0.39
com.fasterxml.jackson.core:jackson-annotations,com.sun.xml.bind:jaxb-impl,37,319,113,0.12,0.33,0.33
com.google.guava:guava,org.apache.httpcomponents:httpmime,56,884,103,0.06,0.54,0.54
com.google.guava:guava,org.yaml:snakeyaml,127,884,196,0.14,0.65,0.65
javax.validation:validation-api,org.codehaus.jackson:jackson-mapper-asl,16,138,111,0.12,0.14,0.14
javax.inject:javax.inject,javax.servlet:servlet-api,26,126,196,0.21,0.13,0.21
com.sun.xml.bind:jaxb-impl,org.apache.httpcomponents:httpclient,46,113,502,0.41,0.09,0.41
com.sun.xml.bind:jaxb-impl,io.netty:netty-all,17,113,167,0.15,0.1,0.15
com.sun.xml.bind:jaxb-impl,org.mockito:mockito-all,20,113,278,0.18,0.07,0.18
org.eclipse.jetty:jetty-servlet,org.hibernate:hibernate-core,25,146,139,0.17,0.18,0.18
com.google.inject:guice,org.slf4j:jul-to-slf4j,19,141,111,0.13,0.17,0.17
org.bouncycastle:bcpkix-jdk15on,org.reflections:reflections,13,115,130,0.11,0.1,0.11
org.mockito:mockito-all,org.springframework:spring-web,32,278,207,0.12,0.15,0.15
org.apache.kafka:kafka-clients,org.assertj:assertj-core,23,117,329,0.2,0.07,0.2
org.glassfish.jaxb:jaxb-runtime,org.jsoup:jsoup,15,108,180,0.14,0.08,0.14
org.apache.logging.log4j:log4j-core,org.hibernate:hibernate-core,23,276,139,0.08,0.17,0.17
commons-lang:commons-lang,org.assertj:assertj-core,45,338,329,0.13,0.14,0.14
org.reflections:reflections,org.springframework:spring-jdbc,14,130,152,0.11,0.09,0.11
org.junit.jupiter:junit-jupiter-engine,org.springframework:spring-context-support,15,246,112,0.06,0.13,0.13
org.apache.curator:curator-recipes,org.apache.maven:maven-core,7,105,136,0.07,0.05,0.07
org.apache.hadoop:hadoop-common,org.apache.maven:maven-core,7,107,136,0.07,0.05,0.07
com.google.code.gson:gson,org.openjdk.jmh:jmh-core,33,473,147,0.07,0.22,0.22
io.springfox:springfox-swagger2,org.hsqldb:hsqldb,5,108,134,0.05,0.04,0.05
org.hamcrest:hamcrest,org.junit.jupiter:junit-jupiter-engine,42,114,246,0.37,0.17,0.37
org.slf4j:jcl-over-slf4j,org.springframework.boot:spring-boot-starter-web,21,220,108,0.1,0.19,0.19
org.json:json,org.ow2.asm:asm,12,182,132,0.07,0.09,0.09
org.assertj:assertj-core,org.mybatis.spring.boot:mybatis-spring-boot-starter,4,329,118,0.01,0.03,0.03
javax.servlet:servlet-api,org.hamcrest:hamcrest-core,22,196,159,0.11,0.14,0.14
org.apache.poi:poi-ooxml,org.eclipse.jetty:jetty-server,17,106,197,0.16,0.09,0.16
org.apache.poi:poi-ooxml,org.springframework:spring-aop,7,106,133,0.07,0.05,0.07
com.h2database:h2,org.openjdk.jmh:jmh-generator-annprocess,27,262,138,0.1,0.2,0.2
com.zaxxer:HikariCP,org.apache.logging.log4j:log4j-slf4j-impl,22,106,180,0.21,0.12,0.21
com.zaxxer:HikariCP,org.apache.logging.log4j:log4j-core,30,106,276,0.28,0.11,0.28
com.fasterxml.jackson.dataformat:jackson-dataformat-yaml,org.slf4j:slf4j-simple,28,102,291,0.27,0.1,0.27
commons-cli:commons-cli,org.hsqldb:hsqldb,30,283,134,0.11,0.22,0.22
commons-collections:commons-collections,org.apache.poi:poi-ooxml,27,214,106,0.13,0.25,0.25
javax.annotation:javax.annotation-api,org.hamcrest:hamcrest-core,27,185,159,0.15,0.17,0.17
org.apache.zookeeper:zookeeper,org.eclipse.jetty:jetty-server,44,152,197,0.29,0.22,0.29
org.apache.zookeeper:zookeeper,org.codehaus.plexus:plexus-utils,15,152,106,0.1,0.14,0.14
com.google.code.findbugs:jsr305,org.hsqldb:hsqldb,25,230,134,0.11,0.19,0.19
javax.ws.rs:javax.ws.rs-api,org.hamcrest:hamcrest,11,113,114,0.1,0.1,0.1
org.apache.httpcomponents:httpmime,org.springframework:spring-aop,10,103,133,0.1,0.08,0.1
com.fasterxml.jackson.core:jackson-databind,org.apache.ant:ant,31,616,105,0.05,0.3,0.3
com.fasterxml.jackson.core:jackson-annotations,javax.validation:validation-api,46,319,138,0.14,0.33,0.33
org.apache.maven.plugin-tools:maven-plugin-annotations,org.openjdk.jmh:jmh-generator-annprocess,14,160,138,0.09,0.1,0.1
javax.validation:validation-api,org.springframework:spring-context,52,138,311,0.38,0.17,0.38
org.codehaus.plexus:plexus-utils,org.slf4j:jul-to-slf4j,13,106,111,0.12,0.12,0.12
org.codehaus.plexus:plexus-utils,org.openjdk.jmh:jmh-core,11,106,147,0.1,0.07,0.1
javax.inject:javax.inject,org.eclipse.jetty:jetty-webapp,18,126,121,0.14,0.15,0.15
javax.inject:javax.inject,org.apache.httpcomponents:httpmime,13,126,103,0.1,0.13,0.13
org.apache.ant:ant,org.apache.kafka:kafka-clients,3,105,117,0.03,0.03,0.03
org.apache.ant:ant,org.bouncycastle:bcprov-jdk15on,14,105,141,0.13,0.1,0.13
commons-beanutils:commons-beanutils,commons-fileupload:commons-fileupload,56,213,181,0.26,0.31,0.31
com.google.protobuf:protobuf-java,com.googlecode.json-simple:json-simple,23,191,119,0.12,0.19,0.19
org.apache.logging.log4j:log4j-slf4j-impl,org.jsoup:jsoup,23,180,180,0.13,0.13,0.13
org.bouncycastle:bcpkix-jdk15on,org.springframework:spring-web,21,115,207,0.18,0.1,0.18
joda-time:joda-time,org.slf4j:slf4j-log4j12,85,274,386,0.31,0.22,0.31
junit:junit,org.apache.maven:maven-core,100,1690,136,0.06,0.74,0.74
com.google.code.gson:gson,log4j:log4j,105,473,361,0.22,0.29,0.29
com.google.code.gson:gson,org.springframework:spring-web,72,473,207,0.15,0.35,0.35
org.quartz-scheduler:quartz,org.springframework:spring-context-support,31,101,112,0.31,0.28,0.31
org.quartz-scheduler:quartz,org.springframework:spring-core,38,101,249,0.38,0.15,0.38
com.alibaba:druid,org.springframework:spring-tx,20,109,117,0.18,0.17,0.18
org.openjdk.jmh:jmh-generator-annprocess,org.springframework.boot:spring-boot-starter-web,9,138,108,0.07,0.08,0.08
org.json:json,org.slf4j:slf4j-api,99,182,1022,0.54,0.1,0.54
org.slf4j:slf4j-simple,org.springframework:spring-webmvc,27,291,190,0.09,0.14,0.14
org.assertj:assertj-core,org.quartz-scheduler:quartz,18,329,101,0.05,0.18,0.18
log4j:log4j,org.springframework:spring-test,77,361,248,0.21,0.31,0.31
io.netty:netty-all,org.hamcrest:hamcrest-library,15,167,171,0.09,0.09,0.09
com.zaxxer:HikariCP,io.dropwizard.metrics:metrics-core,23,106,113,0.22,0.2,0.22
org.springframework.boot:spring-boot-starter-web,org.springframework:spring-webmvc,32,108,190,0.3,0.17,0.3
javax.annotation:javax.annotation-api,org.apache.ant:ant,14,185,105,0.08,0.13,0.13
org.apache.commons:commons-math3,org.json:json,25,140,182,0.18,0.14,0.18
org.apache.commons:commons-lang3,org.apache.curator:curator-recipes,58,742,105,0.08,0.55,0.55
org.awaitility:awaitility,org.glassfish.jaxb:jaxb-runtime,20,114,108,0.18,0.19,0.19
ch.qos.logback:logback-classic,org.apache.hadoop:hadoop-common,27,523,107,0.05,0.25,0.25
org.hamcrest:hamcrest-all,org.springframework.boot:spring-boot-starter-web,10,177,108,0.06,0.09,0.09
ch.qos.logback:logback-core,org.hamcrest:hamcrest-library,20,165,171,0.12,0.12,0.12
org.eclipse.jetty:jetty-servlet,org.springframework:spring-aop,25,146,133,0.17,0.19,0.19
org.apache.logging.log4j:log4j-slf4j-impl,org.springframework:spring-test,34,180,248,0.19,0.14,0.19
com.google.inject:guice,joda-time:joda-time,39,141,274,0.28,0.14,0.28
org.junit.jupiter:junit-jupiter-api,org.slf4j:jul-to-slf4j,15,203,111,0.07,0.14,0.14
org.junit.jupiter:junit-jupiter-api,org.postgresql:postgresql,24,203,177,0.12,0.14,0.14
com.googlecode.json-simple:json-simple,org.hsqldb:hsqldb,15,119,134,0.13,0.11,0.13
org.apache.httpcomponents:httpcore,org.slf4j:jul-to-slf4j,30,203,111,0.15,0.27,0.27
com.alibaba:druid,com.google.protobuf:protobuf-java,16,109,191,0.15,0.08,0.15
com.alibaba:druid,org.junit.jupiter:junit-jupiter-engine,7,109,246,0.06,0.03,0.06
com.alibaba:druid,javax.xml.bind:jaxb-api,8,109,217,0.07,0.04,0.07
javax.xml.bind:jaxb-api,org.hamcrest:hamcrest-core,25,217,159,0.12,0.16,0.16
org.eclipse.jetty:jetty-server,org.mockito:mockito-core,94,197,678,0.48,0.14,0.48
org.hsqldb:hsqldb,org.springframework.boot:spring-boot-starter-web,5,134,108,0.04,0.05,0.05
org.json:json,org.postgresql:postgresql,19,182,177,0.1,0.11,0.11
org.apache.poi:poi-ooxml,org.eclipse.jetty:jetty-webapp,9,106,121,0.08,0.07,0.08
org.apache.poi:poi-ooxml,org.hamcrest:hamcrest-core,9,106,159,0.08,0.06,0.08
com.h2database:h2,org.apache.zookeeper:zookeeper,37,262,152,0.14,0.24,0.24
org.apache.commons:commons-collections4,org.easymock:easymock,22,154,136,0.14,0.16,0.16
commons-io:commons-io,org.javassist:javassist,84,785,157,0.11,0.54,0.54
commons-io:commons-io,org.mockito:mockito-core,283,785,678,0.36,0.42,0.42
org.javassist:javassist,org.reflections:reflections,27,157,130,0.17,0.21,0.21
commons-collections:commons-collections,commons-configuration:commons-configuration,50,214,114,0.23,0.44,0.44
javax.annotation:javax.annotation-api,javax.mail:mail,19,185,119,0.1,0.16,0.16
org.codehaus.jackson:jackson-mapper-asl,org.hsqldb:hsqldb,14,111,134,0.13,0.1,0.13
org.powermock:powermock-module-junit4,org.springframework:spring-tx,10,156,117,0.06,0.09,0.09
org.jsoup:jsoup,org.springframework:spring-core,30,180,249,0.17,0.12,0.17
ch.qos.logback:logback-classic,commons-codec:commons-codec,144,523,444,0.28,0.32,0.32
commons-httpclient:commons-httpclient,org.hamcrest:hamcrest,9,105,114,0.09,0.08,0.09
com.fasterxml.jackson.core:jackson-annotations,log4j:log4j,76,319,361,0.24,0.21,0.24
com.fasterxml.jackson.core:jackson-annotations,org.apache.commons:commons-math3,37,319,140,0.12,0.26,0.26
com.google.guava:guava,org.apache.maven:maven-plugin-api,90,884,193,0.1,0.47,0.47
org.apache.maven.plugin-tools:maven-plugin-annotations,org.yaml:snakeyaml,30,160,196,0.19,0.15,0.19
javax.validation:validation-api,org.apache.httpcomponents:httpmime,11,138,103,0.08,0.11,0.11
javax.inject:javax.inject,org.junit.jupiter:junit-jupiter,7,126,110,0.06,0.06,0.06
org.apache.logging.log4j:log4j-slf4j-impl,org.json:json,20,180,182,0.11,0.11,0.11
com.google.inject:guice,org.apache.commons:commons-math3,24,141,140,0.17,0.17,0.17
org.apache.poi:poi,org.hamcrest:hamcrest-all,10,103,177,0.1,0.06,0.1
joda-time:joda-time,org.aspectj:aspectjweaver,36,274,128,0.13,0.28,0.28
joda-time:joda-time,org.apache.kafka:kafka-clients,36,274,117,0.13,0.31,0.31
commons-codec:commons-codec,org.apache.ant:ant,39,444,105,0.09,0.37,0.37
junit:junit,org.apache.httpcomponents:httpcore,158,1690,203,0.09,0.78,0.78
org.junit.jupiter:junit-jupiter-engine,org.slf4j:slf4j-simple,51,246,291,0.21,0.18,0.21
org.apache.hadoop:hadoop-common,org.mockito:mockito-all,23,107,278,0.21,0.08,0.21
org.apache.httpcomponents:httpcore,org.springframework:spring-webmvc,34,203,190,0.17,0.18,0.18
org.quartz-scheduler:quartz,org.slf4j:slf4j-simple,22,101,291,0.22,0.08,0.22
com.alibaba:druid,javax.ws.rs:javax.ws.rs-api,3,109,113,0.03,0.03,0.03
io.springfox:springfox-swagger2,org.ow2.asm:asm,3,108,132,0.03,0.02,0.03
io.springfox:springfox-swagger2,org.postgresql:postgresql,12,108,177,0.11,0.07,0.11
commons-fileupload:commons-fileupload,org.assertj:assertj-core,24,181,329,0.13,0.07,0.13
com.h2database:h2,commons-logging:commons-logging,56,262,287,0.21,0.2,0.21
com.h2database:h2,org.apache.kafka:kafka-clients,23,262,117,0.09,0.2,0.2
log4j:log4j,org.springframework:spring-jdbc,55,361,152,0.15,0.36,0.36
commons-io:commons-io,org.bouncycastle:bcpkix-jdk15on,68,785,115,0.09,0.59,0.59
commons-io:commons-io,org.yaml:snakeyaml,100,785,196,0.13,0.51,0.51
io.netty:netty-all,org.apache.commons:commons-math3,24,167,140,0.14,0.17,0.17
org.javassist:javassist,org.springframework:spring-aop,24,157,133,0.15,0.18,0.18
commons-collections:commons-collections,org.hibernate:hibernate-core,43,214,139,0.2,0.31,0.31
javax.annotation:javax.annotation-api,org.apache.commons:commons-compress,42,185,169,0.23,0.25,0.25
javax.annotation:javax.annotation-api,org.testng:testng,32,185,209,0.17,0.15,0.17
org.codehaus.jackson:jackson-mapper-asl,org.hamcrest:hamcrest-core,14,111,159,0.13,0.09,0.13
org.apache.commons:commons-math3,org.springframework:spring-beans,14,140,184,0.1,0.08,0.1
org.apache.commons:commons-math3,org.apache.logging.log4j:log4j-slf4j-impl,19,140,180,0.14,0.11,0.14
commons-logging:commons-logging,javax.validation:validation-api,35,287,138,0.12,0.25,0.25
org.hibernate:hibernate-core,org.mockito:mockito-core,61,139,678,0.44,0.09,0.44
org.hibernate:hibernate-core,org.springframework:spring-web,46,139,207,0.33,0.22,0.33
org.eclipse.jetty:jetty-webapp,org.junit.jupiter:junit-jupiter-api,21,121,203,0.17,0.1,0.17
org.apache.zookeeper:zookeeper,org.javassist:javassist,31,152,157,0.2,0.2,0.2
com.google.code.findbugs:jsr305,commons-codec:commons-codec,95,230,444,0.41,0.21,0.41
ch.qos.logback:logback-classic,org.apache.commons:commons-collections4,51,523,154,0.1,0.33,0.33
commons-configuration:commons-configuration,org.springframework:spring-context-support,9,114,112,0.08,0.08,0.08
commons-configuration:commons-configuration,org.hibernate:hibernate-core,15,114,139,0.13,0.11,0.13
javax.ws.rs:javax.ws.rs-api,org.mockito:mockito-all,19,113,278,0.17,0.07,0.17
com.fasterxml.jackson.core:jackson-databind,javax.servlet:javax.servlet-api,181,616,368,0.29,0.49,0.49
org.apache.commons:commons-text,org.slf4j:jcl-over-slf4j,32,136,220,0.24,0.15,0.24
org.apache.commons:commons-text,org.junit.jupiter:junit-jupiter,8,136,110,0.06,0.07,0.07
com.squareup.okhttp3:okhttp,com.sun.xml.bind:jaxb-impl,10,176,113,0.06,0.09,0.09
com.squareup.okhttp3:okhttp,org.quartz-scheduler:quartz,14,176,101,0.08,0.14,0.14
com.fasterxml.jackson.core:jackson-annotations,org.slf4j:jcl-over-slf4j,76,319,220,0.24,0.35,0.35
com.fasterxml.jackson.core:jackson-annotations,org.springframework:spring-webmvc,59,319,190,0.18,0.31,0.31
com.fasterxml.jackson.core:jackson-annotations,org.hamcrest:hamcrest,37,319,114,0.12,0.32,0.32
com.google.guava:guava,org.springframework:spring-tx,68,884,117,0.08,0.58,0.58
com.google.guava:guava,javax.validation:validation-api,71,884,138,0.08,0.51,0.51
org.apache.maven.plugin-tools:maven-plugin-annotations,org.json:json,11,160,182,0.07,0.06,0.07
org.apache.maven.plugin-tools:maven-plugin-annotations,org.springframework:spring-context-support,11,160,112,0.07,0.1,0.1
org.apache.maven.plugin-tools:maven-plugin-annotations,org.junit.jupiter:junit-jupiter,14,160,110,0.09,0.13,0.13
javax.validation:validation-api,org.yaml:snakeyaml,32,138,196,0.23,0.16,0.23
org.mybatis.spring.boot:mybatis-spring-boot-starter,org.springframework:spring-context,27,118,311,0.23,0.09,0.23
commons-beanutils:commons-beanutils,org.apache.commons:commons-lang3,135,213,742,0.63,0.18,0.63
commons-beanutils:commons-beanutils,org.bouncycastle:bcpkix-jdk15on,21,213,115,0.1,0.18,0.18
commons-beanutils:commons-beanutils,redis.clients:jedis,27,213,131,0.13,0.21,0.21
com.fasterxml.jackson.core:jackson-core,org.easymock:easymock,32,389,136,0.08,0.24,0.24
com.sun.xml.bind:jaxb-impl,log4j:log4j,23,113,361,0.2,0.06,0.2
com.sun.xml.bind:jaxb-impl,org.apache.ant:ant,14,113,105,0.12,0.13,0.13
com.sun.xml.bind:jaxb-impl,org.apache.maven:maven-plugin-api,20,113,193,0.18,0.1,0.18
com.google.protobuf:protobuf-java,org.mybatis.spring.boot:mybatis-spring-boot-starter,9,191,118,0.05,0.08,0.08
com.google.protobuf:protobuf-java,org.springframework:spring-webmvc,18,191,190,0.09,0.09,0.09
com.google.protobuf:protobuf-java,org.springframework:spring-test,29,191,248,0.15,0.12,0.15
com.google.inject:guice,log4j:log4j,43,141,361,0.3,0.12,0.3
com.google.inject:guice,javax.validation:validation-api,22,141,138,0.16,0.16,0.16
commons-codec:commons-codec,commons-io:commons-io,303,444,785,0.68,0.39,0.68
junit:junit,org.apache.poi:poi-ooxml,61,1690,106,0.04,0.58,0.58
org.junit.jupiter:junit-jupiter-engine,org.slf4j:slf4j-api,115,246,1022,0.47,0.11,0.47
com.google.code.gson:gson,commons-collections:commons-collections,80,473,214,0.17,0.37,0.37
org.easymock:easymock,org.openjdk.jmh:jmh-generator-annprocess,11,136,138,0.08,0.08,0.08
com.alibaba:druid,org.apache.commons:commons-collections4,13,109,154,0.12,0.08,0.12
io.dropwizard.metrics:metrics-core,org.slf4j:slf4j-simple,25,113,291,0.22,0.09,0.22
commons-fileupload:commons-fileupload,org.apache.maven:maven-core,9,181,136,0.05,0.07,0.07
javax.servlet:servlet-api,org.apache.poi:poi-ooxml,17,196,106,0.09,0.16,0.16
org.freemarker:freemarker,org.hibernate:hibernate-core,13,106,139,0.12,0.09,0.12
com.h2database:h2,org.junit.jupiter:junit-jupiter-params,22,262,114,0.08,0.19,0.19
com.h2database:h2,org.glassfish.jaxb:jaxb-runtime,32,262,108,0.12,0.3,0.3
log4j:log4j,org.apache.curator:curator-recipes,44,361,105,0.12,0.42,0.42
org.apache.logging.log4j:log4j-api,org.apache.maven.plugin-tools:maven-plugin-annotations,18,228,160,0.08,0.11,0.11
com.fasterxml.jackson.dataformat:jackson-dataformat-yaml,org.apache.poi:poi-ooxml,10,102,106,0.1,0.09,0.1
com.fasterxml.jackson.dataformat:jackson-dataformat-yaml,com.google.inject:guice,17,102,141,0.17,0.12,0.17
org.hibernate:hibernate-validator,org.postgresql:postgresql,12,107,177,0.11,0.07,0.11
org.hibernate:hibernate-validator,org.quartz-scheduler:quartz,19,107,101,0.18,0.19,0.19
commons-collections:commons-collections,org.springframework:spring-aop,42,214,133,0.2,0.32,0.32
commons-collections:commons-collections,org.junit.jupiter:junit-jupiter-engine,29,214,246,0.14,0.12,0.14
javax.annotation:javax.annotation-api,org.apache.poi:poi,13,185,103,0.07,0.13,0.13
org.apache.commons:commons-lang3,org.springframework:spring-aop,74,742,133,0.1,0.56,0.56
org.apache.commons:commons-lang3,org.junit.jupiter:junit-jupiter-api,70,742,203,0.09,0.34,0.34
org.awaitility:awaitility,org.eclipse.jetty:jetty-server,21,114,197,0.18,0.11,0.18
com.google.code.findbugs:jsr305,org.springframework:spring-tx,20,230,117,0.09,0.17,0.17
com.fasterxml.jackson.core:jackson-databind,org.hamcrest:hamcrest-all,63,616,177,0.1,0.36,0.36
org.openjdk.jmh:jmh-core,org.ow2.asm:asm,24,147,132,0.16,0.18,0.18
com.sun.xml.bind:jaxb-impl,org.apache.logging.log4j:log4j-api,23,113,228,0.2,0.1,0.2
com.google.protobuf:protobuf-java,org.projectlombok:lombok,31,191,338,0.16,0.09,0.16
com.google.inject:guice,org.projectlombok:lombok,16,141,338,0.11,0.05,0.11
com.googlecode.json-simple:json-simple,org.slf4j:slf4j-api,77,119,1022,0.65,0.08,0.65
org.apache.kafka:kafka-clients,org.openjdk.jmh:jmh-core,15,117,147,0.13,0.1,0.13
org.apache.curator:curator-recipes,org.springframework:spring-jdbc,19,105,152,0.18,0.13,0.18
com.google.code.gson:gson,org.reflections:reflections,40,473,130,0.08,0.31,0.31
com.google.code.gson:gson,org.apache.maven:maven-core,33,473,136,0.07,0.24,0.24
net.java.dev.jna:jna,org.jsoup:jsoup,16,123,180,0.13,0.09,0.13
org.openjdk.jmh:jmh-generator-annprocess,org.testng:testng,17,138,209,0.12,0.08,0.12
javax.xml.bind:jaxb-api,org.springframework:spring-tx,24,217,117,0.11,0.21,0.21
org.json:json,org.slf4j:jul-to-slf4j,12,182,111,0.07,0.11,0.11
org.apache.httpcomponents:httpclient,org.apache.zookeeper:zookeeper,80,502,152,0.16,0.53,0.53
org.apache.httpcomponents:httpclient,org.springframework:spring-aop,52,502,133,0.1,0.39,0.39
org.apache.commons:commons-compress,org.bouncycastle:bcpkix-jdk15on,33,169,115,0.2,0.29,0.29
com.zaxxer:HikariCP,org.springframework:spring-test,19,106,248,0.18,0.08,0.18
com.fasterxml.jackson.dataformat:jackson-dataformat-yaml,com.google.code.findbugs:jsr305,32,102,230,0.31,0.14,0.31
commons-collections:commons-collections,javax.annotation:javax.annotation-api,42,214,185,0.2,0.23,0.23
commons-collections:commons-collections,org.mockito:mockito-all,46,214,278,0.21,0.17,0.21
javax.annotation:javax.annotation-api,org.apache.commons:commons-text,23,185,136,0.12,0.17,0.17
javax.mail:mail,org.springframework:spring-jdbc,38,119,152,0.32,0.25,0.32
org.apache.commons:commons-lang3,org.hsqldb:hsqldb,61,742,134,0.08,0.46,0.46
org.apache.commons:commons-lang3,org.apache.httpcomponents:httpclient,258,742,502,0.35,0.51,0.51
ch.qos.logback:logback-classic,org.springframework:spring-webmvc,72,523,190,0.14,0.38,0.38
commons-configuration:commons-configuration,io.dropwizard.metrics:metrics-core,20,114,113,0.18,0.18,0.18
