dependency,count
com.simsilica:lemur-proto,1
net.sourceforge.pmd:pmd-test,1
org.eclipse.ceylon.cmr:cmr-maven,1
org.apache.skywalking:apm-agent-core,2
org.apache.olingo:odata-client-api,4
org.axonframework:axon-amqp,1
org.apache.servicemix.bundles:org.apache.servicemix.bundles.ant,2
com.beanit:jasn1-compiler,1
org.apache.nifi:nifi-jetty,1
org.apache.nifi:nifi-standard-reporting-tasks,1
org.apache.nifi:nifi-stateless-bootstrap,1
com.evolveum.midpoint.model:report-api,1
com.ruoyi:ruoyi-generator,4
com.sun.xml.txw2:txw2,4
org.jenkins-ci:crypto-util,2
org.wicketTutorial:AjaxEventBehaviorExample,1
net.sourceforge.owlapi:owlapi-osgidistribution,2
org.jboss.spec.javax.el:jboss-el-api_3.0_spec,3
io.cucumber:tag-expressions,3
cn.hutool:hutool-cron,2
net.jodah:concurrentunit,6
de.keyle:mypet-premium-apis,1
com.google.elemental2:elemental2-svg,2
org.jenkins-ci.plugins:authorize-project,1
org.eclipse.vorto:generator-runner,1
org.apache.james:james-server-webadmin-rabbitmq,1
io.helidon.tests.apps.bookstore.bookstore-mp:bookstore-mp,1
io.helidon.tests.apps.bookstore.common:helidon-tests-apps-bookstore-common,1
org.apache.jclouds.api:sqs,1
com.github.mwiede:jsch,1
com.blazebit:blaze-persistence-integration-deltaspike-data-rest-api,1
co.elastic.apm:apm-sparkjava-plugin,1
org.opens:contrast-finder-impl,1
org.odpi.egeria:open-discovery-framework,1
com.databricks:spark-avro_2.11,3
com.navercorp.pinpoint:pinpoint-jetty-plugin,1
org.panda-lang:panda-framework,1
io.joynr.java.common:access-control-common,1
io.apiman:apiman-gateway-engine-redis,1
org.apache.hop:hop-action-getpop,1
org.eclipse.jkube:jkube-kit-enricher-generic,1
org.openehealth.ipf.commons:ipf-commons-ihe-fhir-stu3-mhd,1
org.jboss.resteasy:resteasy-tracing-api,3
com.mycompany.app:my-app-module2,1
org.apache.maven.plugins.project-info-reports.its:dep,1
org.apache.maven.scm:maven-scm-provider-svnexe,1
top.zrbcool:pepper-metrics-jedis,1
com.google.cloud.pubsub:beam-custom-shadowjar,1
org.knowm.xchange:xchange-ccex,1
org.openjdk.jmc:org.openjdk.jmc.browser,2
org.apache.archiva:archiva-repository-scanner,1
org.apache.archiva:archiva-rest-services,1
com.github.fangjinuo.sqlhelper:sqlhelper-mybatisplus-spring-boot-starter,1
com.github.miemiedev:mybatis-paginator,4
jsr94:jsr94,2
uk.org.webcompere:lightweight-config,1
org.apache.commons:commons-weaver-privilizer,1
org.jdbi:jdbi3-guava,1
org.ops4j.pax.url:pax-url-mvn,1
com.salesforce:phoenix-flume,1
org.hipparchus:hipparchus-ode,1
org.apache.hyracks:hyracks-storage-am-lsm-btree,1
com.linkedpipes:model-base,1
io.hetu.core:hetu-cube,1
com.dtstack.flinkx:flinkx-dirty-log,1
io.fabric8:volumesnapshot-client,1
net.hasor:hasor-web,2
org.noear:solon.cloud,1
io.quarkus:quarkus-apache-httpclient,1
io.quarkus:quarkus-cache,1
io.quarkus:quarkus-jsonp,1
io.quarkus:quarkus-micrometer-deployment,1
io.quarkus:quarkus-mongodb-panache,1
io.quarkus:quarkus-narayana-jta-deployment,1
io.quarkus:quarkus-opentelemetry-deployment,1
io.quarkus:quarkus-websockets-client-deployment,1
com.gluonhq:charm-glisten,2
org.wso2.carbon.identity.conditional.auth.functions:org.wso2.carbon.identity.conditional.auth.functions.user,1
org.jenkins-ci.plugins:github-api,6
io.opentracing.contrib:opentracing-spring-cloud-zuul-starter,1
org.apache.dubbo:dubbo-samples-webservice-consumer,1
org.apache.edgent:edgent-connectors-websocket,1
com.picocontainer.persistence:picocontainer-persistence-hibernate,1
com.goldmansachs.obevo:obevo-db-h2,1
com.goldmansachs.obevo:obevo-db-impls,1
com.libreplan.java.zk.components:jasperreportcomponent,1
org.apache.zeppelin:zeppelin-jupyter-interpreter,1
org.jetbrains.pty4j:pty4j,1
org.eclipse.platform:org.eclipse.jface,3
oauth.signpost:signpost-commonshttp4,3
com.goodskill:goodskill-mp-dao,1
com.cenqua.shaj:shaj,1
org.jboss.narayana.xts:ws-t11,1
io.netty:netty-metrics-yammer,1
me.filoghost.holographicdisplays:holographicdisplays-legacy-api-v1,1
org.asqatasun:asqatasun-contentloader,1
org.wildfly.swarm:logging,1
tech.cassandre.trading.bot:cassandre-trading-bot-spring-boot-starter-api-graphql-autoconfigure,1
dev.jorel:commandapi-vh,1
net.tomp2p:tomp2p-all,2
org.jboss.seam:jboss-seam-ui,1
com.alibaba.cloud:spring-cloud-alibaba-commons,1
external:authapi,2
org.opencastproject:opencast-smil-api,1
com.webank.wedatasphere.linkis:linkis-engineconn-plugin-core,1
org.apache.maven.its.mng4003:d,1
org.dcm4che.dcm4chee-arc:dcm4chee-arc-pdq-xroad,1
org.dcm4che.dcm4chee-arc:dcm4chee-arc-stgcmt,1
org.dcm4che.dcm4chee-arc:dcm4chee-arc-study,1
org.wso2.am:org.wso2.am.integration.clients.publisher.api,1
io.sarl:io.sarl.tests.api,1
org.sonatype.goodies:goodies-testsupport,1
org.sonatype.nexus:nexus-servlet,1
cloud.piranha.core:piranha-core-impl,1
org.geowebcache:gwc-wmts,1
com.smartbear.soapui:soapui,2
com.englishtown.vertx:vertx-jersey-swagger,1
org.rapidoid:rapidoid-http-fast,1
com.atlassian.jira:jira-rest-java-client-api,2
org.mortbay.jetty:jetty-java5-threadpool,2
org.openhab.addons.bundles:org.openhab.binding.modbus.sbc,1
org.openhab.addons.bundles:org.openhab.binding.satel,1
org.openhab.addons.bundles:org.openhab.binding.shelly,1
ddf.catalog.security:catalog-security-metacardattributeplugin,1
ddf.lib:test-common,1
ddf.security:security-saml-util,1
org.glassfish.main.grizzly:glassfish-grizzly-container,1
com.amazonaws:dynamodb-lock-client,2
org.metawidget.modules:metawidget-jpa,1
com.google.gwt:gwt-search,1
org.onebusaway:onebusaway-gtfs,2
com.nextdoor.bender:bender-common,1
org.apache.shenyu:shenyu-spring-boot-starter-plugin-springcloud,1
org.apache.ignite:ignite-ml-spark-model-parser,1
edu.isi:commands-alignment-openrdf,1
org.eclipse.californium:cf-cli,1
org.apache.camel:camel-core-starter,1
com.oracle.coherence.ce:coherence,2
org.forgerock.openam:openid-connect-restlet,1
com.oracle.coherence.ce:coherence-metrics,1
com.axellience:vue-gwt-tests-app,1
net.tirasa.connid:slf4j-logging,1
org.apereo.cas:cas-server-core-authentication-api,1
org.jmock:jmock-imposters,1
fish.payara.server.internal.common:internal-api-l10n,1
fish.payara.server.internal.orb:orb-connector,1
fish.payara.server.internal.payara-appserver-modules:microprofile-fault-tolerance,1
org.apache.qpid:qpid-qmf2-tools,1
org.aoju:bus-limiter,1
com.github.yasserg:jforests,1
org.apache.servicecomb.demo:business-1-1-0,1
org.restcomm.media.core:media-core-concurrent,1
com.github.haifengl:smile-interpolation,1
org.apache.knox:gateway-shell-samples,1
org.pentaho.di.plugins:aggregate-rows-core,1
org.pentaho:pentaho-hadoop-shims-common-mapreduce,1
com.vividsolutions.jts:jts,1
org.teavm:teavm-core,1
fr.opensagres.xdocreport:fr.opensagres.xdocreport.remoting.api,1
org.apache.drill:drill-protocol,1
org.hisp.dhis:dhis-service-schema,1
com.facebook.jcommon:stats,1
com.cloudera.oryx:oryx-app,1
com.ibm.cos:ibm-cos-java-sdk,1
org.apache.dubbo:dubbo-metadata-report-zookeeper,1
de.learnlib.archetypes:complete,1
de.learnlib:learnlib-discrimination-tree-vpda,1
com.novus:salat-core_2.11,1
co.yixiang:yshop-logging,1
org.knowm.xchange:xchange-btctrade,1
org.glassfish.main.web:jstl-connector,1
com.facebook.presto:presto-spark-classloader-interface,1
org.junit.jupiter:junit-jupiter-params,114
org.xwiki.platform:xwiki-platform-tool-standards-validator,1
com.fasterxml.jackson.dataformat:jackson-dataformat-yaml,102
org.spockframework:spock-core,40
io.springfox:springfox-bean-validators,12
org.powermock:powermock-api-mockito,79
org.mongodb:mongo-java-driver,90
com.google.code.findbugs:annotations,60
org.apache.hbase:hbase-common,24
com.vaadin:vaadin-upload-testbench,1
org.apache.camel.quarkus:camel-quarkus-openapi-java-deployment,1
org.apache.camel.quarkus:camel-quarkus-support-webhook-deployment,1
org.apache.camel:camel-flink,1
org.apache.camel:camel-google-drive,1
org.apache.geronimo.specs:geronimo-jta_1.1_spec,14
org.apache.servicemix.bundles:org.apache.servicemix.bundles.snmp4j,3
io.fabric8:kubernetes-client,28
org.locationtech.geowave:geowave-cli-bigtable-embed,1
org.apache.nifi.registry:nifi-registry-security-utils,2
org.apache.aries.blueprint:org.apache.aries.blueprint,4
com.tinkerpop.blueprints:blueprints-graph-jung,4
org.apache.ozone:hdds-hadoop-dependency-client,1
de.dfki.mary:voice-cmu-rms-hsmm,1
org.thymeleaf:thymeleaf,29
org.apache.tajo:tajo-core,1
org.apache.tajo:tajo-pullserver,1
org.apache.jackrabbit:jackrabbit-jcr-tests,2
net.sourceforge:javaocr,1
com.codeborne:phantomjsdriver,6
org.apache.mesos:mesos,6
org.apache.shardingsphere.elasticjob:elasticjob-error-handler-dingtalk,1
org.eclipse.jdt:org.eclipse.jdt.annotation,4
ai.labs:persistencestore-definition,1
org.apache.isis.subdomains:isis-subdomains-spring-applib,1
com.itextpdf:itextpdf,22
org.apache.rocketmq:rocketmq-common,5
org.apache.flume.flume-ng-sinks:flume-hdfs-sink,2
org.apache.nifi:nifi-hadoop-dbcp-service,1
org.apache.nifi:nifi-solr-processors,1
org.apache.nifi:nifi-ui-extension,1
com.paulhammant:ngwebdriver,2
org.apache.servicecomb.pack:alpha-spring-cloud-starter-consul,1
us.codecraft:webmagic-extension,4
com.github.kwart.jsign:jsignpdf,1
org.apache.seatunnel:seatunnel-connector-spark-kafka,1
com.cognifide.aet:client-core,1
io.enmasse:amqp-connector,1
com.github.zhkl0228:capstone,1
org.keycloak:keycloak-spring-boot-starter,2
org.eclipse.jetty.demos:demo-jetty-webapp,1
dev.webfx:webfx-platform-shared-scheduler,1
net.glowstone:data-pack-generated,1
org.eclipse.vorto:org.eclipse.vorto.editor.functionblock,1
org.eclipse.vorto:org.eclipse.vorto.editor.infomodel.ide,1
io.helidon.scheduling:helidon-scheduling,1
org.tillerino.osu:tillerinobot-model,1
org.apache.jclouds.provider:rackspace-cloudfiles-us,2
io.smallrye:smallrye-graphql-servlet,2
io.gravitee.apim.gateway.standalone:gravitee-apim-gateway-standalone-container,1
co.elastic.apm:apm-rabbitmq-plugin,1
co.elastic.apm:apm-vertx4-plugin,1
org.glassfish.hk2:caching-aop-example-system,1
org.odpi.egeria:admin-services-api,1
org.odpi.egeria:admin-services-config-metadata-server-sample,1
org.odpi.egeria:security-integrator-client,1
net.javacrumbs.json-unit:json-unit-json-path,1
io.apiman:apiman-gateway-platforms-war,1
org.apache.ratis:ratis-thirdparty-misc,1
org.jboss.forge.addon:parser-json-impl,1
io.confluent.ksql:ksqldb-rest-app,1
org.teiid:teiid-api,1
com.alibaba.otter:node.extend,2
org.apache.hop:hop-databases-ingres,1
org.apache.hop:hop-databases-universe,1
org.apache.hop:hop-transform-groupby,1
org.apache.hop:hop-transform-pipelineexecutor,1
org.apache.hop:hop-transform-stringcut,1
org.jclouds.api:filesystem,1
org.openehealth.ipf.gazelle:ipf-gazelle-validation-profiles-pat,1
org.apache.streampipes:streampipes-service-discovery,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.opennlp-model-tagger-pt-mm-perceptron,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-ner-en-muc.7class.nodistsim.crf,1
org.dkpro.core:dkpro-core-cisstem-asl,1
org.kabeja:kabeja,2
net.cubespace:Yamler-Core,1
io.thorntail:jaxrs-jaxb,1
org.openjdk.jmc:org.openjdk.jmc.flightrecorder.ext.g1,2
org.glassfish.grizzly:connection-pool,4
org.glassfish.jersey.connectors:jersey-jetty-connector,2
org.glassfish.jersey.containers:jersey-container-jetty-servlet,3
com.globo.globodns:globodns-client,1
org.apache.cloudstack:cloud-plugin-storage-volume-cloudbyte,1
org.jooq:joox-java-6,1
com.hotels.styx:styx-backend-provider,1
org.eclipse.microprofile.fault-tolerance:microprofile-fault-tolerance-tck,2
org.moditect.layrry:layrry-config,1
com.google.cloud:google-cloud-bigtable,1
com.tvd12:ezyfox-server-nio,1
com.hubspot.mesos.rx.java:mesos-rxjava-protobuf-client,1
com.intuit.karate:karate-gatling,1
com.github.paulcwarren:spring-content-jpa,1
com.usthe.sureness:spring-boot-starter-sureness,1
com.github.jankroken:commandline,1
com.expedia.adaptivealerting:adaptive-alerting-tools,1
org.eclipse.rdf4j:rdf4j-http-protocol,2
org.springframework.cloud:spring-cloud-consul-binder,1
com.google.cloud.bigdataoss:util-hadoop,2
org.fcrepo:fcrepo-persistence-api,1
org.noear:mybatisplus-solon-plugin,1
com.github.docker-java:docker-java-transport-httpclient5,4
io.quarkus:io.quarkus.gradle.plugin,1
io.quarkus:quarkus-amazon-lambda-rest,1
io.quarkus:quarkus-devservices-postgresql,1
io.quarkus:quarkus-devtools-utilities,1
io.quarkus:quarkus-elasticsearch-rest-client-deployment,1
io.quarkus:quarkus-keycloak-admin-client,1
io.quarkus:quarkus-resteasy-jaxb-deployment,1
com.univocity:univocity-trader-examples,1
org.apache.chemistry.opencmis:chemistry-opencmis,1
org.wso2.carbon.extension.identity.authenticator.outbound.x509Certificate:org.wso2.carbon.extension.identity.authenticator.x509Certificate.connector,1
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.claim.metadata.mgt.stub,2
com.oracle.oci.sdk:oci-java-sdk-identity,1
org.jzy3d:jzy3d-native-jogl-core,1
de.tudarmstadt.ukp.clarin.webanno:webanno-docker,1
uk.ac.bbsrc.tgac.miso:miso-service,1
org.wildfly.swarm:arquillian,1
com.github.sheetaldolas:storm-hdfs,1
br.dpf:photodna-api,1
io.opentracing.contrib:opentracing-spring-jaeger-web-starter,1
com.google.code:sitemapgen4j,1
org.adamtacy:gwt-fx,1
org.apache.tomee:openejb-loader,1
org.wso2.am:org.wso2.carbon.apimgt.clients.store.api,1
org.tribuo:tribuo-sequence,1
org.wildfly.core:wildfly-launcher,1
org.flywaydb.flyway-test-extensions:flyway-dbunit-test,1
xstream:xstream,1
org.geowebcache:gwc-distributed,1
amf:flex-messaging-common,1
javax.transaction:transaction-api,2
org.apache.felix:org.apache.felix.converter,1
com.camunda.consulting.openapi.client:camunda-openapi-client,1
com.ververica:flink-connector-debezium,1
com.azure.spring:azure-spring-cloud-appconfiguration-config,1
com.azure:azure-core-management,1
com.spring4all:spring-boot-starter-hbase,1
ch.cyberduck:openstack,1
org.ehrbase.openehr.sdk:response-dto,1
org.apache.karaf.jms:org.apache.karaf.jms.core,1
io.lumify:lumify-tomcat-server,1
com.adobe.cq.dam:cq-dam-cfm-api,1
io.github.microutils:kotlin-logging,1
ddf.catalog.transformer:catalog-transformer-streaming-impl,1
ddf.security.filter:security-filter-login,1
org.codice.ddf.spatial:spatial-wfs-converter,1
org.codice.ddf.spatial:spatial-wfs-featuretransformer-xstream,1
org.oreon.vk:oe-vk-components,1
org.glassfish.main.admin:appserver-cli,1
io.joyrpc:joyrpc-api,1
org.apache.struts:struts2-rest-plugin,3
org.onebusaway:onebusaway-csv-entities,1
org.talend.esb.auxiliary.storage:auxiliary-storage-client-common,1
org.talend.esb.examples:sam-example-service2,1
org.gephi:perspective-api,1
org.eclipse.californium:californium-proxy,2
org.forgerock.commons:forgerock-guice-servlet,1
org.unitils:unitils-inject,1
cn.springcloud.gray:spring-cloud-gray-plugin-event-stream,1
io.syndesis.connector:connector-kafka,1
io.syndesis.connector:connector-slack,1
io.netty.incubator:netty-incubator-codec-classes-quic,1
org.testingisdocumenting.webtau:webtau-cache,1
net.orfjackal.retrolambda:java-lang-dummies,1
fish.payara.server.internal.connectors:connectors-inbound-runtime,1
fish.payara.server.internal.webservices:jsr109-impl,1
org.neo4j:neo4j-bolt,1
com.weibo:motan-registry-consul,1
com.thinkbiganalytics.kylo.integrations:kylo-spark-catalog-api,1
org.apache.avalon.framework:avalon-framework-impl,1
ai.djl.quarkus:quarkus-djl,1
ch.imvs:sdes4j,1
com.madhukaraphatak:java-sizeof_2.11,1
com.mapr.db:maprdb,1
org.sculptorgenerator.examples.mongodb-samples:sculptor-shipping-generator,1
com.ftpix.homedash.plugins:sonarrtv,1
com.ftpix.homedash.plugins:unifi,1
com.qihoo.qsql:qsql-core,1
org.openscience.cdk:cdk-isomorphism,1
com.github.GeyserMC:MCProtocolLib,1
com.alu.e3:auth-manager,1
kg.apc:jmeter-plugins-cmd,1
com.codingapi.txlcn:starter-txlcn-protocol,1
edu.usc.ir:sentiment-analysis-parser,1
io.quarkus:quarkus-amazon-ssm,1
io.rainfall:rainfall-ehcache,1
org.fusesource.scalate:scalate-wikitext_2.10,1
fish.payara.server.internal.deployment:sun-as-jsr88-dm,1
uk.ac.ebi.beam:beam-core,1
org.xwiki.platform:xwiki-platform-annotation-reference,1
org.elasticsearch:elasticsearch,88
junit:junit-dep,20
org.apache.camel.quarkus:camel-quarkus-aws2-cw-deployment,1
org.apache.camel.quarkus:camel-quarkus-file-watch,1
org.apache.camel.quarkus:camel-quarkus-groovy-deployment,1
org.apache.activemq:activemq-client,32
org.apache.camel.tests:camel-validator-test-resources,1
org.apache.camel:camel-quartz,1
org.apache.camel:camel-resilience4j,1
org.apache.camel:camel-slack,1
org.apache.camel:camel-spring-security,2
org.apache.camel:camel-vm,2
org.apache.cxf.services.ws-discovery:cxf-services-ws-discovery-api,1
org.apache.fluo:fluo-recipes-accumulo,1
org.eclipse.rdf4j:rdf4j-rio-rdfxml,7
javax.cache:cache-tests,2
de.dfki.mary:voice-dfki-spike-hsmm,1
ant:ant,11
io.vertx:vertx-web,33
org.locationtech.geogig:geogig-cache-caffeine,1
ai.labs:conversationmemory-definition,1
com.ibm.mq:com.ibm.mq,1
org.bouncycastle:bcprov-debug-jdk15on,2
org.apache.rocketmq:rocketmq-srvutil,2
org.apache.nifi:nifi-ccda-processors,1
org.apache.nifi:nifi-processor-utils,1
org.eclipse.jetty:jetty-runner,5
software.amazon.awssdk:url-connection-client,6
org.apache.logging.log4j:log4j-slf4j18-impl,5
org.apache.servicecomb.pack:omega-transport-feign,1
xerces:xmlParserAPIs,3
com.evolveum.midpoint.infra:schema,1
org.apache.directory.api:api-all,11
org.apache.seatunnel:seatunnel-connector-spark-redis,1
io.mongock:mongock-spring-base,1
org.eclipse.kapua:kapua-foreignkeys,1
org.eclipse.kapua:kapua-user-internal,1
org.kframework.mpfr_java:mpfr_java,1
org.wicketTutorial:AnnotationsRolesStrategyExample,1
org.wicketTutorial:MarkupInheritanceExample,1
com.psddev:dari-db,1
com.netflix.curator:curator-framework,6
com.cemerick:pomegranate,1
dev.webfx:webfx-platform-client-uischeduler,1
org.ops4j.pax.exam:pax-exam-container-remote,1
org.apache.james:apache-james-mpt-app,1
org.apache.james:james-server-jwt,1
io.helidon.config:helidon-config-test-infrastructure,1
org.wso2.ei:org.wso2.micro.integrator.core,1
io.jenkins.plugins:analysis-model-api,1
io.cdap.cdap:cdap-common-unit-test,1
com.googlecode.openpojo:openpojo,2
com.jsoniter:jsoniter,3
com.navercorp.pinpoint:pinpoint-akka-http-plugin,1
io.vertx:vertx-codegen,8
io.rackshift:metal-plugin-sdk,1
com.documents4j:documents4j-client,1
org.apache.hop:hop-action-deletefolders,1
com.vaadin:flow-test-root-context-npm,1
org.openehealth.ipf.gazelle:ipf-gazelle-validation-profiles-core,1
org.apache.streampipes:streampipes-dataformat-cbor,1
org.apache.streampipes:streampipes-pipeline-elements-all-jvm,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.corenlp-model-tokenizer-ar-atb-bn-arztrain,1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-es-pcfg,1
org.dkpro.core:dkpro-core-udpipe-model-parser-en-ud,1
de.devland.esperandro:esperandro-resources-gen,1
org.knowm.xchange:xchange-zaif,1
org.openjdk.jmc:org.openjdk.jmc.feature.flightrecorder,2
org.apache.archiva.maven:archiva-maven-metadata,1
org.apache.cloudstack:cloud-plugin-integrations-cloudian-connector,1
io.restx:restx-admin,1
org.apache.directory.server:apacheds-core-entry,2
org.flowable:flowable-spring-boot-starter-rest,1
org.webjars:jquery.inputmask,1
io.streamthoughts:kafka-connect-filepulse-local-fs,1
org.webjars:jslint,2
software.amazon.lambda:powertools-metrics,1
com.jagrosh:EasySQL,2
com.toomuchcoding.jsonassert:jsonassert,2
io.airlift:discovery,3
org.jacoco:org.jacoco.doc,1
org.eclipse.rdf4j:rdf4j-rio-languages,4
